Depth,Pressure,Permeability,Thickness,Inclination,WGR,GasFlow
700,0.9,500,1,0,70,0.0
700,0.9,500,1,0,100,0.0
700,0.9,500,1,30,0,2.7
700,0.9,500,1,30,5,0.0
700,0.9,500,1,30,10,0.0
700,0.9,500,1,30,40,0.0
700,0.9,500,1,30,70,0.0
700,0.9,500,1,30,100,0.0
700,0.9,500,1,60,0,2.6
700,0.9,500,1,60,5,0.0
700,0.9,500,1,60,10,0.0
700,0.9,500,1,60,40,0.0
700,0.9,500,1,60,70,0.0
700,0.9,500,1,60,100,0.0
700,0.9,500,5,0,0,8.7
700,0.9,500,5,0,5,0.0
700,0.9,500,5,0,10,0.0
700,0.9,500,5,0,40,0.0
700,0.9,500,5,0,70,0.0
700,0.9,500,5,0,100,0.0
700,0.9,500,5,30,0,8.3
700,0.9,500,5,30,5,0.0
700,0.9,500,5,30,10,0.0
700,0.9,500,5,30,40,0.0
700,0.9,500,5,30,70,0.0
700,0.9,500,5,30,100,0.0
700,0.9,500,5,60,0,7.0
700,0.9,500,5,60,5,0.0
700,0.9,500,5,60,10,0.0
700,0.9,500,5,60,40,0.0
700,0.9,500,5,60,70,0.0
700,0.9,500,5,60,100,0.0
700,0.9,500,10,0,0,10.9
700,0.9,500,10,0,5,0.0
700,0.9,500,10,0,10,0.0
700,0.9,500,10,0,40,0.0
700,0.9,500,10,0,70,0.0
700,0.9,500,10,0,100,0.0
700,0.9,500,10,30,0,10.3
700,0.9,500,10,30,5,0.0
700,0.9,500,10,30,10,0.0
700,0.9,500,10,30,40,0.0
700,0.9,500,10,30,70,0.0
700,0.9,500,10,30,100,0.0
700,0.9,500,10,60,0,8.2
700,0.9,500,10,60,5,0.0
700,0.9,500,10,60,10,0.0
700,0.9,500,10,60,40,0.0
700,0.9,500,10,60,70,0.0
700,0.9,500,10,60,100,0.0
700,0.9,500,20,0,0,11.9
700,0.9,500,20,0,5,8.3
700,0.9,500,20,0,10,7.8
700,0.9,500,20,0,40,0.0
700,0.9,500,20,0,70,0.0
700,0.9,500,20,0,100,0.0
700,0.9,500,20,30,0,11.1
700,0.9,500,20,30,5,0.0
700,0.9,500,20,30,10,0.0
700,0.9,500,20,30,40,0.0
700,0.9,500,20,30,70,0.0
700,0.9,500,20,30,100,0.0
700,0.9,500,20,60,0,8.8
700,0.9,500,20,60,5,0.0
700,0.9,500,20,60,10,0.0
700,0.9,500,20,60,40,0.0
700,0.9,500,20,60,70,0.0
700,0.9,500,20,60,100,0.0
700,0.9,500,50,0,0,12.7
700,0.9,500,50,0,5,9.1
700,0.9,500,50,0,10,8.5
700,0.9,500,50,0,40,0.0
700,0.9,500,50,0,70,0.0
700,0.9,500,50,0,100,0.0
700,0.9,500,50,30,0,11.8
700,0.9,500,50,30,5,8.4
700,0.9,500,50,30,10,0.0
700,0.9,500,50,30,40,0.0
700,0.9,500,50,30,70,0.0
700,0.9,500,50,30,100,0.0
700,0.9,500,50,60,0,9.2
700,0.9,500,50,60,5,0.0
700,0.9,500,50,60,10,0.0
700,0.9,500,50,60,40,0.0
700,0.9,500,50,60,70,0.0
700,0.9,500,50,60,100,0.0
700,0.9,1000,1,0,0,4.6
700,0.9,1000,1,0,5,0.0
700,0.9,1000,1,0,10,0.0
700,0.9,1000,1,0,40,0.0
700,0.9,1000,1,0,70,0.0
700,0.9,1000,1,0,100,0.0
700,0.9,1000,1,30,0,4.5
700,0.9,1000,1,30,5,0.0
700,0.9,1000,1,30,10,0.0
700,0.9,1000,1,30,40,0.0
700,0.9,1000,1,30,70,0.0
700,0.9,1000,1,30,100,0.0
700,0.9,1000,1,60,0,4.2
700,0.9,1000,1,60,5,0.0
700,0.9,1000,1,60,10,0.0
700,0.9,1000,1,60,40,0.0
700,0.9,1000,1,60,70,0.0
700,0.9,1000,1,60,100,0.0
700,0.9,1000,5,0,0,10.8
700,0.9,1000,5,0,5,0.0
700,0.9,1000,5,0,10,0.0
700,0.9,1000,5,0,40,0.0
700,0.9,1000,5,0,70,0.0
700,0.9,1000,5,0,100,0.0
700,0.9,1000,5,30,0,10.2
700,0.9,1000,5,30,5,0.0
700,0.9,1000,5,30,10,0.0
700,0.9,1000,5,30,40,0.0
700,0.9,1000,5,30,70,0.0
700,0.9,1000,5,30,100,0.0
700,0.9,1000,5,60,0,8.1
700,0.9,1000,5,60,5,0.0
700,0.9,1000,5,60,10,0.0
700,0.9,1000,5,60,40,0.0
700,0.9,1000,5,60,70,0.0
700,0.9,1000,5,60,100,0.0
700,0.9,1000,10,0,0,12.1
700,0.9,1000,10,0,5,7.8
700,0.9,1000,10,0,10,7.2
700,0.9,1000,10,0,40,0.0
700,0.9,1000,10,0,70,0.0
700,0.9,1000,10,0,100,0.0
700,0.9,1000,10,30,0,11.2
700,0.9,1000,10,30,5,7.2
700,0.9,1000,10,30,10,0.0
700,0.9,1000,10,30,40,0.0
700,0.9,1000,10,30,70,0.0
700,0.9,1000,10,30,100,0.0
700,0.9,1000,10,60,0,8.7
700,0.9,1000,10,60,5,0.0
700,0.9,1000,10,60,10,0.0
700,0.9,1000,10,60,40,0.0
700,0.9,1000,10,60,70,0.0
700,0.9,1000,10,60,100,0.0
700,0.9,1000,20,0,0,12.6
700,0.9,1000,20,0,5,9.0
700,0.9,1000,20,0,10,8.4
700,0.9,1000,20,0,40,0.0
700,0.9,1000,20,0,70,0.0
700,0.9,1000,20,0,100,0.0
700,0.9,1000,20,30,0,11.7
700,0.9,1000,20,30,5,8.4
700,0.9,1000,20,30,10,0.0
700,0.9,1000,20,30,40,0.0
700,0.9,1000,20,30,70,0.0
700,0.9,1000,20,30,100,0.0
700,0.9,1000,20,60,0,9.1
700,0.9,1000,20,60,5,0.0
700,0.9,1000,20,60,10,0.0
700,0.9,1000,20,60,40,0.0
700,0.9,1000,20,60,70,0.0
700,0.9,1000,20,60,100,0.0
700,0.9,1000,50,0,0,13.0
700,0.9,1000,50,0,5,9.4
700,0.9,1000,50,0,10,8.7
700,0.9,1000,50,0,40,0.0
700,0.9,1000,50,0,70,0.0
700,0.9,1000,50,0,100,0.0
700,0.9,1000,50,30,0,12.1
700,0.9,1000,50,30,5,8.6
700,0.9,1000,50,30,10,8.1
700,0.9,1000,50,30,40,0.0
700,0.9,1000,50,30,70,0.0
700,0.9,1000,50,30,100,0.0
700,0.9,1000,50,60,0,9.3
700,0.9,1000,50,60,5,0.0
700,0.9,1000,50,60,10,0.0
700,0.9,1000,50,60,40,0.0
700,0.9,1000,50,60,70,0.0
700,0.9,1000,50,60,100,0.0
700,0.9,3000,1,0,0,8.5
700,0.9,3000,1,0,5,0.0
700,0.9,3000,1,0,10,0.0
700,0.9,3000,1,0,40,0.0
700,0.9,3000,1,0,70,0.0
700,0.9,3000,1,0,100,0.0
700,0.9,3000,1,30,0,8.2
700,0.9,3000,1,30,5,0.0
700,0.9,3000,1,30,10,0.0
700,0.9,3000,1,30,40,0.0
700,0.9,3000,1,30,70,0.0
700,0.9,3000,1,30,100,0.0
700,0.9,3000,1,60,0,7.0
700,0.9,3000,1,60,5,0.0
700,0.9,3000,1,60,10,0.0
700,0.9,3000,1,60,40,0.0
700,0.9,3000,1,60,70,0.0
700,0.9,3000,1,60,100,0.0
700,0.9,3000,5,0,0,12.3
700,0.9,3000,5,0,5,8.5
700,0.9,3000,5,0,10,7.9
700,0.9,3000,5,0,40,0.0
700,0.9,3000,5,0,70,0.0
700,0.9,3000,5,0,100,0.0
700,0.9,3000,5,30,0,11.5
700,0.9,3000,5,30,5,7.9
700,0.9,3000,5,30,10,0.0
700,0.9,3000,5,30,40,0.0
700,0.9,3000,5,30,70,0.0
700,0.9,3000,5,30,100,0.0
700,0.9,3000,5,60,0,8.9
700,0.9,3000,5,60,5,0.0
700,0.9,3000,5,60,10,0.0
700,0.9,3000,5,60,40,0.0
700,0.9,3000,5,60,70,0.0
700,0.9,3000,5,60,100,0.0
700,0.9,3000,10,0,0,12.8
700,0.9,3000,10,0,5,9.2
700,0.9,3000,10,0,10,8.6
700,0.9,3000,10,0,40,0.0
700,0.9,3000,10,0,70,0.0
700,0.9,3000,10,0,100,0.0
700,0.9,3000,10,30,0,11.9
700,0.9,3000,10,30,5,8.5
700,0.9,3000,10,30,10,0.0
700,0.9,3000,10,30,40,0.0
700,0.9,3000,10,30,70,0.0
700,0.9,3000,10,30,100,0.0
700,0.9,3000,10,60,0,9.2
700,0.9,3000,10,60,5,0.0
700,0.9,3000,10,60,10,0.0
700,0.9,3000,10,60,40,0.0
700,0.9,3000,10,60,70,0.0
700,0.9,3000,10,60,100,0.0
700,0.9,3000,20,0,0,13.1
700,0.9,3000,20,0,5,9.4
700,0.9,3000,20,0,10,8.7
700,0.9,3000,20,0,40,0.0
700,0.9,3000,20,0,70,0.0
700,0.9,3000,20,0,100,0.0
700,0.9,3000,20,30,0,12.1
700,0.9,3000,20,30,5,8.7
700,0.9,3000,20,30,10,8.1
700,0.9,3000,20,30,40,0.0
700,0.9,3000,20,30,70,0.0
700,0.9,3000,20,30,100,0.0
700,0.9,3000,20,60,0,9.3
700,0.9,3000,20,60,5,0.0
700,0.9,3000,20,60,10,0.0
700,0.9,3000,20,60,40,0.0
700,0.9,3000,20,60,70,0.0
700,0.9,3000,20,60,100,0.0
700,0.9,3000,50,0,0,13.2
700,0.9,3000,50,0,5,9.6
700,0.9,3000,50,0,10,8.8
700,0.9,3000,50,0,40,0.0
700,0.9,3000,50,0,70,0.0
700,0.9,3000,50,0,100,0.0
700,0.9,3000,50,30,0,12.2
700,0.9,3000,50,30,5,8.8
700,0.9,3000,50,30,10,8.2
700,0.9,3000,50,30,40,0.0
700,0.9,3000,50,30,70,0.0
700,0.9,3000,50,30,100,0.0
700,0.9,3000,50,60,0,9.4
700,0.9,3000,50,60,5,0.0
700,0.9,3000,50,60,10,0.0
700,0.9,3000,50,60,40,0.0
700,0.9,3000,50,60,70,0.0
700,0.9,3000,50,60,100,0.0
700,0.8,10,1,0,0,0.0
700,0.8,10,1,0,5,0.0
700,0.8,10,1,0,10,0.0
700,0.8,10,1,0,40,0.0
700,0.8,10,1,0,70,0.0
700,0.8,10,1,0,100,0.0
700,0.8,10,1,30,0,0.0
700,0.8,10,1,30,5,0.0
700,0.8,10,1,30,10,0.0
700,0.8,10,1,30,40,0.0
700,0.8,10,1,30,70,0.0
700,0.8,10,1,30,100,0.0
700,0.8,10,1,60,0,0.0
700,0.8,10,1,60,5,0.0
700,0.8,10,1,60,10,0.0
700,0.8,10,1,60,40,0.0
700,0.8,10,1,60,70,0.0
700,0.8,10,1,60,100,0.0
700,0.8,10,5,0,0,0.0
700,0.8,10,5,0,5,0.0
700,0.8,10,5,0,10,0.0
700,0.8,10,5,0,40,0.0
700,0.8,10,5,0,70,0.0
700,0.8,10,5,0,100,0.0
700,0.8,10,5,30,0,0.0
700,0.8,10,5,30,5,0.0
700,0.8,10,5,30,10,0.0
700,0.8,10,5,30,40,0.0
700,0.8,10,5,30,70,0.0
700,0.8,10,5,30,100,0.0
700,0.8,10,5,60,0,0.0
700,0.8,10,5,60,5,0.0
700,0.8,10,5,60,10,0.0
700,0.8,10,5,60,40,0.0
700,0.8,10,5,60,70,0.0
700,0.8,10,5,60,100,0.0
700,0.8,10,10,0,0,0.2
700,0.8,10,10,0,5,0.0
700,0.8,10,10,0,10,0.0
700,0.8,10,10,0,40,0.0
700,0.8,10,10,0,70,0.0
700,0.8,10,10,0,100,0.0
700,0.8,10,10,30,0,0.2
700,0.8,10,10,30,5,0.0
700,0.8,10,10,30,10,0.0
700,0.8,10,10,30,40,0.0
700,0.8,10,10,30,70,0.0
700,0.8,10,10,30,100,0.0
700,0.8,10,10,60,0,0.2
700,0.8,10,10,60,5,0.0
700,0.8,10,10,60,10,0.0
700,0.8,10,10,60,40,0.0
700,0.8,10,10,60,70,0.0
700,0.8,10,10,60,100,0.0
700,0.8,10,20,0,0,0.4
700,0.8,10,20,0,5,0.0
700,0.8,10,20,0,10,0.0
700,0.8,10,20,0,40,0.0
700,0.8,10,20,0,70,0.0
700,0.8,10,20,0,100,0.0
700,0.8,10,20,30,0,0.4
700,0.8,10,20,30,5,0.0
700,0.8,10,20,30,10,0.0
700,0.8,10,20,30,40,0.0
700,0.8,10,20,30,70,0.0
700,0.8,10,20,30,100,0.0
700,0.8,10,20,60,0,0.4
700,0.8,10,20,60,5,0.0
700,0.8,10,20,60,10,0.0
700,0.8,10,20,60,40,0.0
700,0.8,10,20,60,70,0.0
700,0.8,10,20,60,100,0.0
700,0.8,10,50,0,0,0.9
700,0.8,10,50,0,5,0.0
700,0.8,10,50,0,10,0.0
700,0.8,10,50,0,40,0.0
700,0.8,10,50,0,70,0.0
700,0.8,10,50,0,100,0.0
700,0.8,10,50,30,0,0.9
700,0.8,10,50,30,5,0.0
700,0.8,10,50,30,10,0.0
700,0.8,10,50,30,40,0.0
700,0.8,10,50,30,70,0.0
700,0.8,10,50,30,100,0.0
700,0.8,10,50,60,0,0.9
700,0.8,10,50,60,5,0.0
700,0.8,10,50,60,10,0.0
700,0.8,10,50,60,40,0.0
700,0.8,10,50,60,70,0.0
700,0.8,10,50,60,100,0.0
700,0.8,50,1,0,0,0.0
700,0.8,50,1,0,5,0.0
700,0.8,50,1,0,10,0.0
700,0.8,50,1,0,40,0.0
700,0.8,50,1,0,70,0.0
700,0.8,50,1,0,100,0.0
700,0.8,50,1,30,0,0.0
700,0.8,50,1,30,5,0.0
700,0.8,50,1,30,10,0.0
700,0.8,50,1,30,40,0.0
700,0.8,50,1,30,70,0.0
700,0.8,50,1,30,100,0.0
700,0.8,50,1,60,0,0.0
700,0.8,50,1,60,5,0.0
700,0.8,50,1,60,10,0.0
700,0.8,50,1,60,40,0.0
700,0.8,50,1,60,70,0.0
700,0.8,50,1,60,100,0.0
700,0.8,50,5,0,0,0.5
700,0.8,50,5,0,5,0.0
700,0.8,50,5,0,10,0.0
700,0.8,50,5,0,40,0.0
700,0.8,50,5,0,70,0.0
700,0.8,50,5,0,100,0.0
700,0.8,50,5,30,0,0.5
700,0.8,50,5,30,5,0.0
700,0.8,50,5,30,10,0.0
700,0.8,50,5,30,40,0.0
700,0.8,50,5,30,70,0.0
700,0.8,50,5,30,100,0.0
700,0.8,50,5,60,0,0.5
700,0.8,50,5,60,5,0.0
700,0.8,50,5,60,10,0.0
700,0.8,50,5,60,40,0.0
700,0.8,50,5,60,70,0.0
700,0.8,50,5,60,100,0.0
700,0.8,50,10,0,0,0.9
700,0.8,50,10,0,5,0.0
700,0.8,50,10,0,10,0.0
700,0.8,50,10,0,40,0.0
700,0.8,50,10,0,70,0.0
700,0.8,50,10,0,100,0.0
700,0.8,50,10,30,0,0.9
700,0.8,50,10,30,5,0.0
700,0.8,50,10,30,10,0.0
700,0.8,50,10,30,40,0.0
700,0.8,50,10,30,70,0.0
700,0.8,50,10,30,100,0.0
700,0.8,50,10,60,0,0.9
700,0.8,50,10,60,5,0.0
700,0.8,50,10,60,10,0.0
700,0.8,50,10,60,40,0.0
700,0.8,50,10,60,70,0.0
700,0.8,50,10,60,100,0.0
700,0.8,50,20,0,0,1.8
700,0.8,50,20,0,5,0.0
700,0.8,50,20,0,10,0.0
700,0.8,50,20,0,40,0.0
700,0.8,50,20,0,70,0.0
700,0.8,50,20,0,100,0.0
700,0.8,50,20,30,0,1.8
700,0.8,50,20,30,5,0.0
700,0.8,50,20,30,10,0.0
700,0.8,50,20,30,40,0.0
700,0.8,50,20,30,70,0.0
700,0.8,50,20,30,100,0.0
700,0.8,50,20,60,0,1.7
700,0.8,50,20,60,5,0.0
700,0.8,50,20,60,10,0.0
700,0.8,50,20,60,40,0.0
700,0.8,50,20,60,70,0.0
700,0.8,50,20,60,100,0.0
700,0.8,50,50,0,0,3.6
700,0.8,50,50,0,5,0.0
700,0.8,50,50,0,10,0.0
700,0.8,50,50,0,40,0.0
700,0.8,50,50,0,70,0.0
700,0.8,50,50,0,100,0.0
700,0.8,50,50,30,0,3.4
700,0.8,50,50,30,5,0.0
700,0.8,50,50,30,10,0.0
700,0.8,50,50,30,40,0.0
700,0.8,50,50,30,70,0.0
700,0.8,50,50,30,100,0.0
700,0.8,50,50,60,0,3.0
700,0.8,50,50,60,5,0.0
700,0.8,50,50,60,10,0.0
700,0.8,50,50,60,40,0.0
700,0.8,50,50,60,70,0.0
700,0.8,50,50,60,100,0.0
700,0.8,100,1,0,0,0.2
700,0.8,100,1,0,5,0.0
700,0.8,100,1,0,10,0.0
700,0.8,100,1,0,40,0.0
700,0.8,100,1,0,70,0.0
700,0.8,100,1,0,100,0.0
700,0.8,100,1,30,0,0.2
700,0.8,100,1,30,5,0.0
700,0.8,100,1,30,10,0.0
700,0.8,100,1,30,40,0.0
700,0.8,100,1,30,70,0.0
700,0.8,100,1,30,100,0.0
700,0.8,100,1,60,0,0.2
700,0.8,100,1,60,5,0.0
700,0.8,100,1,60,10,0.0
700,0.8,100,1,60,40,0.0
700,0.8,100,1,60,70,0.0
700,0.8,100,1,60,100,0.0
700,0.8,100,5,0,0,0.9
700,0.8,100,5,0,5,0.0
700,0.8,100,5,0,10,0.0
700,0.8,100,5,0,40,0.0
700,0.8,100,5,0,70,0.0
700,0.8,100,5,0,100,0.0
700,0.8,100,5,30,0,0.9
700,0.8,100,5,30,5,0.0
700,0.8,100,5,30,10,0.0
700,0.8,100,5,30,40,0.0
700,0.8,100,5,30,70,0.0
700,0.8,100,5,30,100,0.0
700,0.8,100,5,60,0,0.9
700,0.8,100,5,60,5,0.0
700,0.8,100,5,60,10,0.0
700,0.8,100,5,60,40,0.0
700,0.8,100,5,60,70,0.0
700,0.8,100,5,60,100,0.0
700,0.8,100,10,0,0,1.8
700,0.8,100,10,0,5,0.0
700,0.8,100,10,0,10,0.0
700,0.8,100,10,0,40,0.0
700,0.8,100,10,0,70,0.0
700,0.8,100,10,0,100,0.0
700,0.8,100,10,30,0,1.7
700,0.8,100,10,30,5,0.0
700,0.8,100,10,30,10,0.0
700,0.8,100,10,30,40,0.0
700,0.8,100,10,30,70,0.0
700,0.8,100,10,30,100,0.0
700,0.8,100,10,60,0,1.7
700,0.8,100,10,60,5,0.0
700,0.8,100,10,60,10,0.0
700,0.8,100,10,60,40,0.0
700,0.8,100,10,60,70,0.0
700,0.8,100,10,60,100,0.0
700,0.8,100,20,0,0,3.1
700,0.8,100,20,0,5,0.0
700,0.8,100,20,0,10,0.0
700,0.8,100,20,0,40,0.0
700,0.8,100,20,0,70,0.0
700,0.8,100,20,0,100,0.0
700,0.8,100,20,30,0,3.0
700,0.8,100,20,30,5,0.0
700,0.8,100,20,30,10,0.0
700,0.8,100,20,30,40,0.0
700,0.8,100,20,30,70,0.0
700,0.8,100,20,30,100,0.0
700,0.8,100,20,60,0,2.7
700,0.8,100,20,60,5,0.0
700,0.8,100,20,60,10,0.0
700,0.8,100,20,60,40,0.0
700,0.8,100,20,60,70,0.0
700,0.8,100,20,60,100,0.0
700,0.8,100,50,0,0,4.9
700,0.8,100,50,0,5,0.0
700,0.8,100,50,0,10,0.0
700,0.8,100,50,0,40,0.0
700,0.8,100,50,0,70,0.0
700,0.8,100,50,0,100,0.0
700,0.8,100,50,30,0,4.7
700,0.8,100,50,30,5,0.0
700,0.8,100,50,30,10,0.0
700,0.8,100,50,30,40,0.0
700,0.8,100,50,30,70,0.0
700,0.8,100,50,30,100,0.0
700,0.8,100,50,60,0,3.9
700,0.8,100,50,60,5,0.0
700,0.8,100,50,60,10,0.0
700,0.8,100,50,60,40,0.0
700,0.8,100,50,60,70,0.0
700,0.8,100,50,60,100,0.0
700,0.8,500,1,0,0,0.9
700,0.8,500,1,0,5,0.0
700,0.8,500,1,0,10,0.0
700,0.8,500,1,0,40,0.0
700,0.8,500,1,0,70,0.0
700,0.8,500,1,0,100,0.0
700,0.8,500,1,30,0,0.9
700,0.8,500,1,30,5,0.0
700,0.8,500,1,30,10,0.0
700,0.8,500,1,30,40,0.0
700,0.8,500,1,30,70,0.0
700,0.8,500,1,30,100,0.0
700,0.8,500,1,60,0,0.9
700,0.8,500,1,60,5,0.0
700,0.8,500,1,60,10,0.0
700,0.8,500,1,60,40,0.0
700,0.8,500,1,60,70,0.0
700,0.8,500,1,60,100,0.0
700,0.8,500,5,0,0,3.5
700,0.8,500,5,0,5,0.0
700,0.8,500,5,0,10,0.0
700,0.8,500,5,0,40,0.0
700,0.8,500,5,0,70,0.0
700,0.8,500,5,0,100,0.0
700,0.8,500,5,30,0,3.4
700,0.8,500,5,30,5,0.0
700,0.8,500,5,30,10,0.0
700,0.8,500,5,30,40,0.0
700,0.8,500,5,30,70,0.0
700,0.8,500,5,30,100,0.0
700,0.8,500,5,60,0,3.0
700,0.8,500,5,60,5,0.0
700,0.8,500,5,60,10,0.0
700,0.8,500,5,60,40,0.0
700,0.8,500,5,60,70,0.0
700,0.8,500,5,60,100,0.0
700,0.8,500,10,0,0,4.8
700,0.8,500,10,0,5,0.0
700,0.8,500,10,0,10,0.0
700,0.8,500,10,0,40,0.0
700,0.8,500,10,0,70,0.0
700,0.8,500,10,0,100,0.0
700,0.8,500,10,30,0,4.6
700,0.8,500,10,30,5,0.0
700,0.8,500,10,30,10,0.0
700,0.8,500,10,30,40,0.0
700,0.8,500,10,30,70,0.0
700,0.8,500,10,30,100,0.0
700,0.8,500,10,60,0,3.8
700,0.8,500,10,60,5,0.0
700,0.8,500,10,60,10,0.0
700,0.8,500,10,60,40,0.0
700,0.8,500,10,60,70,0.0
700,0.8,500,10,60,100,0.0
700,0.8,500,20,0,0,5.8
700,0.8,500,20,0,5,0.0
700,0.8,500,20,0,10,0.0
700,0.8,500,20,0,40,0.0
700,0.8,500,20,0,70,0.0
700,0.8,500,20,0,100,0.0
700,0.8,500,20,30,0,5.3
700,0.8,500,20,30,5,0.0
700,0.8,500,20,30,10,0.0
700,0.8,500,20,30,40,0.0
700,0.8,500,20,30,70,0.0
700,0.8,500,20,30,100,0.0
700,0.8,500,20,60,0,3.5
700,0.8,500,20,60,5,0.0
700,0.8,500,20,60,10,0.0
700,0.8,500,20,60,40,0.0
700,0.8,500,20,60,70,0.0
700,0.8,500,20,60,100,0.0
700,0.8,500,50,0,0,6.0
700,0.8,500,50,0,5,0.0
700,0.8,500,50,0,10,0.0
700,0.8,500,50,0,40,0.0
700,0.8,500,50,0,70,0.0
700,0.8,500,50,0,100,0.0
700,0.8,500,50,30,0,5.4
700,0.8,500,50,30,5,0.0
700,0.8,500,50,30,10,0.0
700,0.8,500,50,30,40,0.0
700,0.8,500,50,30,70,0.0
700,0.8,500,50,30,100,0.0
700,0.8,500,50,60,0,3.4
700,0.8,500,50,60,5,0.0
700,0.8,500,50,60,10,0.0
700,0.8,500,50,60,40,0.0
700,0.8,500,50,60,70,0.0
700,0.8,500,50,60,100,0.0
700,0.8,1000,1,0,0,1.7
700,0.8,1000,1,0,5,0.0
700,0.8,1000,1,0,10,0.0
700,0.8,1000,1,0,40,0.0
700,0.8,1000,1,0,70,0.0
700,0.8,1000,1,0,100,0.0
700,0.8,1000,1,30,0,1.6
700,0.8,1000,1,30,5,0.0
700,0.8,1000,1,30,10,0.0
700,0.8,1000,1,30,40,0.0
700,0.8,1000,1,30,70,0.0
700,0.8,1000,1,30,100,0.0
700,0.8,1000,1,60,0,1.6
700,0.8,1000,1,60,5,0.0
700,0.8,1000,1,60,10,0.0
700,0.8,1000,1,60,40,0.0
700,0.8,1000,1,60,70,0.0
700,0.8,1000,1,60,100,0.0
700,0.8,1000,5,0,0,4.9
700,0.8,1000,5,0,5,0.0
700,0.8,1000,5,0,10,0.0
700,0.8,1000,5,0,40,0.0
700,0.8,1000,5,0,70,0.0
700,0.8,1000,5,0,100,0.0
700,0.8,1000,5,30,0,4.6
700,0.8,1000,5,30,5,0.0
700,0.8,1000,5,30,10,0.0
700,0.8,1000,5,30,40,0.0
700,0.8,1000,5,30,70,0.0
700,0.8,1000,5,30,100,0.0
700,0.8,1000,5,60,0,3.8
700,0.8,1000,5,60,5,0.0
700,0.8,1000,5,60,10,0.0
700,0.8,1000,5,60,40,0.0
700,0.8,1000,5,60,70,0.0
700,0.8,1000,5,60,100,0.0
700,0.8,1000,10,0,0,6.0
700,0.8,1000,10,0,5,0.0
700,0.8,1000,10,0,10,0.0
700,0.8,1000,10,0,40,0.0
700,0.8,1000,10,0,70,0.0
700,0.8,1000,10,0,100,0.0
700,0.8,1000,10,30,0,5.7
700,0.8,1000,10,30,5,0.0
700,0.8,1000,10,30,10,0.0
700,0.8,1000,10,30,40,0.0
700,0.8,1000,10,30,70,0.0
700,0.8,1000,10,30,100,0.0
700,0.8,1000,10,60,0,3.9
700,0.8,1000,10,60,5,0.0
700,0.8,1000,10,60,10,0.0
700,0.8,1000,10,60,40,0.0
700,0.8,1000,10,60,70,0.0
700,0.8,1000,10,60,100,0.0
700,0.8,1000,20,0,0,5.8
700,0.8,1000,20,0,5,0.0
700,0.8,1000,20,0,10,0.0
700,0.8,1000,20,0,40,0.0
700,0.8,1000,20,0,70,0.0
700,0.8,1000,20,0,100,0.0
700,0.8,1000,20,30,0,5.2
700,0.8,1000,20,30,5,0.0
700,0.8,1000,20,30,10,0.0
700,0.8,1000,20,30,40,0.0
700,0.8,1000,20,30,70,0.0
700,0.8,1000,20,30,100,0.0
700,0.8,1000,20,60,0,3.3
700,0.8,1000,20,60,5,0.0
700,0.8,1000,20,60,10,0.0
700,0.8,1000,20,60,40,0.0
700,0.8,1000,20,60,70,0.0
700,0.8,1000,20,60,100,0.0
700,0.8,1000,50,0,0,6.4
700,0.8,1000,50,0,5,0.0
700,0.8,1000,50,0,10,0.0
700,0.8,1000,50,0,40,0.0
700,0.8,1000,50,0,70,0.0
700,0.8,1000,50,0,100,0.0
700,0.8,1000,50,30,0,5.7
700,0.8,1000,50,30,5,0.0
700,0.8,1000,50,30,10,0.0
700,0.8,1000,50,30,40,0.0
700,0.8,1000,50,30,70,0.0
700,0.8,1000,50,30,100,0.0
700,0.8,1000,50,60,0,3.5
700,0.8,1000,50,60,5,0.0
700,0.8,1000,50,60,10,0.0
700,0.8,1000,50,60,40,0.0
700,0.8,1000,50,60,70,0.0
700,0.8,1000,50,60,100,0.0
700,0.8,3000,1,0,0,3.7
700,0.8,3000,1,0,5,0.0
700,0.8,3000,1,0,10,0.0
700,0.8,3000,1,0,40,0.0
700,0.8,3000,1,0,70,0.0
700,0.8,3000,1,0,100,0.0
700,0.8,3000,1,30,0,3.6
700,0.8,3000,1,30,5,0.0
700,0.8,3000,1,30,10,0.0
700,0.8,3000,1,30,40,0.0
700,0.8,3000,1,30,70,0.0
700,0.8,3000,1,30,100,0.0
700,0.8,3000,1,60,0,3.1
700,0.8,3000,1,60,5,0.0
700,0.8,3000,1,60,10,0.0
700,0.8,3000,1,60,40,0.0
700,0.8,3000,1,60,70,0.0
700,0.8,3000,1,60,100,0.0
700,0.8,3000,5,0,0,6.4
700,0.8,3000,5,0,5,0.0
700,0.8,3000,5,0,10,0.0
700,0.8,3000,5,0,40,0.0
700,0.8,3000,5,0,70,0.0
700,0.8,3000,5,0,100,0.0
700,0.8,3000,5,30,0,5.8
700,0.8,3000,5,30,5,0.0
700,0.8,3000,5,30,10,0.0
700,0.8,3000,5,30,40,0.0
700,0.8,3000,5,30,70,0.0
700,0.8,3000,5,30,100,0.0
700,0.8,3000,5,60,0,3.8
700,0.8,3000,5,60,5,0.0
700,0.8,3000,5,60,10,0.0
700,0.8,3000,5,60,40,0.0
700,0.8,3000,5,60,70,0.0
700,0.8,3000,5,60,100,0.0
700,0.8,3000,10,0,0,6.2
700,0.8,3000,10,0,5,0.0
700,0.8,3000,10,0,10,0.0
700,0.8,3000,10,0,40,0.0
700,0.8,3000,10,0,70,0.0
700,0.8,3000,10,0,100,0.0
